// General information: 
//  MT Manager version: 2021.4.0 
//  XDA version: 2021.4.0 build 6323 rev 112641 built on 2021-09-28
// Device information: 
//  DeviceId: 00B4A3CC
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Year	Month	Day	Second	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]	GyrTemp_X	GyrTemp_Y	GyrTemp_Z
65202						-9.312309	0.741223	-2.786439	1.981908	-1.275166	-0.353383	4.778468	-0.571235	0.827718	0.186221	0.699171	0.364197	-0.586381	-145.542513	72.863020	80.814571	0.047036	0.290879	-0.955603	0.727665	-0.665364	-0.166715	-0.684318	-0.687517	-0.242958			
65203						-9.070494	0.930272	-2.898406	2.258515	-1.288272	-0.605131	5.150729	-0.545216	0.886613	0.171607	0.703836	0.345289	-0.596608	-143.367293	73.402833	79.986031	0.049670	0.281289	-0.958337	0.690818	-0.702653	-0.170437	-0.721320	-0.653571	-0.229220			
65204						-8.845442	1.382186	-3.106443	2.773198	-1.470448	-0.871283	5.503659	-0.480599	0.956659	0.155861	0.708523	0.324968	-0.606711	-141.131873	73.953412	79.031327	0.052595	0.271369	-0.961037	0.649619	-0.740207	-0.173461	-0.758438	-0.615185	-0.215218			
65205						-9.021992	2.169612	-2.823068	3.063590	-2.373727	-0.921565	5.683614	-0.406718	0.995053	0.139187	0.713141	0.303641	-0.616327	-138.907526	74.489567	77.936955	0.055886	0.261509	-0.963582	0.604648	-0.776858	-0.175765	-0.794530	-0.572805	-0.201536			
65206						-9.132023	2.922528	-2.547457	3.241684	-3.260475	-1.021581	5.655758	-0.337027	0.994794	0.122548	0.717277	0.282315	-0.625134	-136.756417	75.012886	76.809566	0.059010	0.251779	-0.965984	0.558215	-0.810560	-0.177168	-0.827595	-0.528772	-0.188378			
65207						-9.041200	3.501879	-2.125784	3.115213	-4.051842	-1.303814	5.470894	-0.257466	0.957229	0.106083	0.720997	0.261395	-0.632915	-134.744094	75.493600	75.626559	0.062181	0.242647	-0.968120	0.511213	-0.840838	-0.177911	-0.857202	-0.483852	-0.176329			
65208						-9.061482	4.117156	-1.866055	3.058609	-4.814284	-1.445619	5.120198	-0.159917	0.886453	0.090612	0.724147	0.241831	-0.639468	-132.948982	75.921225	74.453398	0.065198	0.234356	-0.969962	0.466130	-0.866614	-0.178054	-0.882311	-0.440519	-0.165742			
65209						-9.175332	4.940679	-1.470071	2.896129	-5.836215	-1.548015	4.648071	-0.045224	0.807796	0.076257	0.726974	0.223834	-0.644664	-131.491059	76.275123	73.190760	0.068612	0.227123	-0.971446	0.423764	-0.888166	-0.177722	-0.903170	-0.399470	-0.157185			
65210						-9.317352	5.945148	-0.582247	2.286139	-7.195632	-1.720211	3.925580	0.075180	0.718333	0.064214	0.729397	0.208560	-0.648351	-130.512044	76.555556	71.885767	0.072288	0.220979	-0.972596	0.387513	-0.904759	-0.176764	-0.919026	-0.364115	-0.151035			
65211						-9.418159	6.120933	-0.169248	1.740174	-7.573205	-1.700294	2.966932	0.169925	0.627878	0.055118	0.731559	0.196542	-0.650503	-130.138780	76.762488	70.501054	0.076434	0.215855	-0.973429	0.359273	-0.916667	-0.175058	-0.930097	-0.336346	-0.147615			
65212						-9.401703	6.011480	0.080658	1.288384	-7.570529	-1.715680	2.059879	0.220156	0.532664	0.049107	0.733350	0.187947	-0.651507	-130.231636	76.912404	69.195356	0.080428	0.211676	-0.974025	0.339649	-0.924529	-0.172874	-0.937107	-0.316923	-0.146253			
65213						-9.419330	5.856749	0.255409	0.936493	-7.485521	-1.677609	1.228264	0.227312	0.461525	0.045802	0.734888	0.182176	-0.651655	-130.733960	77.026600	67.940256	0.084316	0.208064	-0.974474	0.327451	-0.929428	-0.170113	-0.941099	-0.304749	-0.146496			
65214						-9.498242	6.031054	0.552190	0.622997	-7.739959	-1.651828	0.476340	0.218630	0.425639	0.045249	0.736118	0.179112	-0.651154	-131.590652	77.125838	66.783005	0.087835	0.204767	-0.974862	0.322624	-0.931743	-0.166641	-0.942443	-0.299877	-0.147903			
65215						-9.587465	6.539098	0.144365	1.120095	-8.084054	-1.560815	-0.250879	0.193129	0.408287	0.047268	0.737125	0.178342	-0.650082	-132.824922	77.224281	65.650076	0.091176	0.201464	-0.975243	0.324377	-0.931920	-0.162188	-0.941523	-0.301559	-0.150319			
65216						-9.002970	5.952840	-1.725092	2.748830	-6.804861	-1.713132	-1.321163	0.238140	0.482115	0.053502	0.738023	0.180915	-0.647865	-134.884137	77.326848	64.316763	0.095082	0.197714	-0.975637	0.336363	-0.928815	-0.155445	-0.936920	-0.313388	-0.154817			
65217						-11.466619	-0.605915	-0.574978	-0.783676	-1.488679	1.560533	-1.448516	0.170114	0.649480	0.060771	0.738817	0.183134	-0.645693	-137.263968	77.515689	62.718222	0.099086	0.192126	-0.976355	0.349083	-0.925538	-0.146699	-0.931839	-0.326293	-0.158776			
65218						-12.381572	-3.339923	0.633362	-3.003308	0.551952	2.658647	-0.810203	-0.140172	0.831626	0.066587	0.738892	0.182636	-0.645174	-139.130927	77.890814	61.284260	0.100790	0.183976	-0.977750	0.355816	-0.924421	-0.137263	-0.929105	-0.334064	-0.158634			
65219						-9.883864	-11.576046	-3.770656	-1.594821	10.202213	1.989129	0.293016	-0.172840	0.964874	0.068734	0.739369	0.177930	-0.645717	-140.715768	78.323378	59.479657	0.102781	0.174347	-0.979305	0.351878	-0.927233	-0.128145	-0.930386	-0.331425	-0.156651			
65220						-8.415756	-4.586596	-2.279125	-0.324291	3.573666	-0.637766	1.597166	-0.097664	0.839734	0.065636	0.740344	0.169633	-0.647153	-141.487063	78.666523	57.760383	0.104835	0.166221	-0.980500	0.336126	-0.933833	-0.122371	-0.935964	-0.316743	-0.153770			
65221						-9.406530	-4.163204	-2.495679	-0.016326	3.131069	0.298651	1.613184	-0.036316	0.497277	0.061265	0.741211	0.162454	-0.648430	-141.663354	78.858323	56.627861	0.106294	0.161374	-0.981152	0.320278	-0.939710	-0.119860	-0.941341	-0.301501	-0.151570			
65222						-11.870894	-7.105379	-1.743102	-1.856261	5.304797	2.948805	1.515979	0.180235	0.288948	0.056447	0.742497	0.156523	-0.648855	-141.800158	78.877186	55.604881	0.108976	0.159184	-0.981216	0.305687	-0.944629	-0.119298	-0.945875	-0.286944	-0.151602			
65223						-13.245046	-2.246896	0.686858	-2.781029	-0.156509	3.347584	1.589065	0.166812	0.280441	0.051264	0.743744	0.150255	-0.649338	-141.872619	78.898690	54.589653	0.111566	0.156928	-0.981288	0.290078	-0.949591	-0.118879	-0.950478	-0.271387	-0.151463			
65224						-11.457548	1.249867	0.832611	-1.728089	-3.188803	1.158900	0.780215	0.151904	0.420637	0.049625	0.744770	0.146199	-0.649215	-142.692763	78.974661	53.300174	0.114291	0.153334	-0.981543	0.282204	-0.952326	-0.115910	-0.952522	-0.263748	-0.152114			
65225						-9.545830	4.731839	1.242800	-0.961403	-6.269604	-1.162543	-0.207515	0.295436	0.738385	0.052535	0.746265	0.144097	-0.647739	-145.126886	79.084935	50.930975	0.119341	0.147012	-0.981909	0.283127	-0.952952	-0.108265	-0.951628	-0.265085	-0.155350			
65226						-10.024122	5.151687	0.978554	-0.657989	-6.600211	-0.648421	-1.809694	0.396986	0.979334	0.062182	0.747764	0.146404	-0.644630	-149.283840	79.194772	47.755724	0.126035	0.138782	-0.982270	0.299120	-0.949399	-0.095757	-0.945855	-0.281748	-0.161170			
65227						-12.136496	1.021434	-0.478817	-0.799055	-2.461030	2.098258	-2.674457	0.344765	0.937407	0.074925	0.748700	0.151517	-0.640997	-153.836185	79.275646	44.673066	0.132330	0.130828	-0.982534	0.322935	-0.942858	-0.082052	-0.937124	-0.306436	-0.167018			
65228						-13.198453	-2.692599	-1.026173	-1.721530	1.176339	3.534689	-2.454562	0.244747	0.840711	0.086628	0.749162	0.156319	-0.637821	-157.891401	79.341282	41.979124	0.137496	0.123711	-0.982746	0.344723	-0.936120	-0.069612	-0.928580	-0.329204	-0.171359			
65229						-11.039232	-4.875830	-2.781236	-0.682003	4.167044	1.829551	-1.519253	0.201510	0.886730	0.094967	0.749853	0.157829	-0.635446	-161.554990	79.407432	39.128620	0.142598	0.116004	-0.982959	0.357390	-0.932143	-0.058161	-0.923005	-0.343006	-0.174380			
65230						-8.713714	-3.652493	-3.079355	0.265569	3.485672	-0.510497	-0.160840	0.311238	0.925702	0.098276	0.751511	0.155020	-0.633673	-164.649828	79.387258	36.075487	0.148854	0.108449	-0.982894	0.357548	-0.932621	-0.048753	-0.921956	-0.344175	-0.177600			
65231						-8.396022	0.311073	-1.673645	0.375856	-0.601353	-1.275257	0.897390	0.390420	0.929204	0.097518	0.753935	0.148787	-0.632404	-167.201542	79.296594	32.947252	0.155855	0.101010	-0.982602	0.347694	-0.936705	-0.041142	-0.924564	-0.335232	-0.181111			
65232						-8.811456	2.485713	-0.757594	0.149344	-2.938313	-1.109950	0.937005	0.382093	0.974200	0.096792	0.756330	0.142339	-0.631139	-169.786229	79.189463	29.771571	0.162806	0.093133	-0.982253	0.337489	-0.940742	-0.033259	-0.927144	-0.326085	-0.184590			
65233						-9.032783	2.551822	-1.213389	0.475338	-2.817260	-0.789852	0.619906	0.384570	0.975144	0.097217	0.758567	0.136773	-0.629617	-172.514188	79.054227	26.621316	0.169750	0.085084	-0.981807	0.329922	-0.943684	-0.024738	-0.928621	-0.319721	-0.188262			
65234						-9.138599	1.825117	-1.589980	0.492552	-1.963333	-0.578235	0.370545	0.404067	0.901038	0.098383	0.760648	0.132388	-0.627860	-175.072402	78.875760	23.800306	0.176529	0.077860	-0.981211	0.324943	-0.945588	-0.016573	-0.929112	-0.315913	-0.192224			
65235						-9.008131	1.455648	-1.219478	-0.017510	-1.664389	-0.758332	0.127688	0.440915	0.830853	0.100191	0.762678	0.128939	-0.625827	-177.506763	78.650650	21.234105	0.183430	0.071274	-0.980446	0.322081	-0.946673	-0.008561	-0.928772	-0.314213	-0.196604			
65236						-9.126163	1.608018	-1.387915	0.101137	-1.706824	-0.599937	-0.279186	0.464917	0.801233	0.103474	0.764523	0.126993	-0.623434	-179.963863	78.390220	18.891778	0.190404	0.065159	-0.979541	0.323197	-0.946332	-0.000127	-0.926979	-0.316561	-0.201245			
65237						-9.312088	1.366603	-2.194870	0.671378	-1.169236	-0.242869	-0.677916	0.453967	0.775395	0.108187	0.766104	0.126286	-0.620832	177.506121	78.116543	16.697304	0.197239	0.059164	-0.978568	0.327828	-0.944695	0.008960	-0.923919	-0.322570	-0.205727			
65238						-9.490858	0.111473	-2.791507	0.707870	0.273127	0.051626	-0.914703	0.429668	0.765515	0.113806	0.767433	0.126428	-0.618151	174.996464	77.837881	14.668906	0.203812	0.053351	-0.977555	0.334749	-0.942128	0.018375	-0.920002	-0.330980	-0.209876			
65239						-9.591544	-0.888587	-3.265326	0.713191	1.447006	0.229532	-0.834147	0.396003	0.774151	0.119144	0.768694	0.126171	-0.615626	172.579289	77.559651	12.677409	0.210171	0.047277	-0.976521	0.340670	-0.939771	0.027823	-0.916391	-0.338519	-0.213619			
65240						-9.855489	-1.269228	-3.501907	0.670303	1.948449	0.519706	-0.390608	0.371891	0.795974	0.122873	0.770121	0.124539	-0.613437	170.470827	77.277304	10.748082	0.216369	0.041071	-0.975447	0.342570	-0.938785	0.036459	-0.914238	-0.342048	-0.217194			
65241						-10.041148	-1.230499	-3.251572	0.350094	1.888220	0.638290	0.118325	0.333515	0.843920	0.124786	0.771772	0.121039	-0.611675	168.583644	76.996107	8.735156	0.222407	0.034173	-0.974355	0.339487	-0.939556	0.044539	-0.913939	-0.340686	-0.220565			
65242						-9.980813	-0.877896	-3.192246	0.376823	1.598593	0.573835	0.632985	0.304123	0.873888	0.124843	0.773636	0.115924	-0.610298	167.005434	76.715530	6.743757	0.228196	0.026984	-0.973241	0.331750	-0.941951	0.051669	-0.915352	-0.334663	-0.223901			
65243						-10.096409	-0.032575	-3.116603	0.514457	0.822963	0.709170	0.958917	0.290385	0.842120	0.123526	0.775628	0.109842	-0.609161	165.734961	76.434243	4.866454	0.233716	0.019899	-0.972101	0.320888	-0.945352	0.057798	-0.917828	-0.325443	-0.227329			
65244						-10.299773	1.031809	-2.927028	0.582105	-0.208700	0.926710	1.040985	0.272199	0.818611	0.121843	0.777554	0.103667	-0.608126	164.633293	76.159129	3.120295	0.238871	0.013022	-0.970964	0.309406	-0.948814	0.063394	-0.920439	-0.315566	-0.230674			
65245						-10.352705	1.943623	-3.076188	0.928764	-0.988227	1.076733	0.926664	0.231463	0.806547	0.120551	0.779264	0.097756	-0.607173	163.506353	75.898435	1.402917	0.243568	0.005965	-0.969865	0.298747	-0.951822	0.069172	-0.922727	-0.306592	-0.233616			
65246						-10.088859	2.122966	-3.156240	1.063310	-1.089927	0.861343	0.687280	0.166535	0.799415	0.120231	0.780585	0.092659	-0.606339	162.281628	75.668120	-0.265023	0.247535	-0.001145	-0.968878	0.290458	-0.953918	0.075335	-0.924316	-0.300066	-0.235796			
65247						-9.671847	1.698827	-3.138782	0.980694	-0.640905	0.429857	0.485625	0.106297	0.783639	0.120663	0.781588	0.088121	-0.605636	160.962783	75.462104	-1.919121	0.250880	-0.008406	-0.967982	0.283904	-0.955350	0.081878	-0.925450	-0.295356	-0.237291			
65248						-9.531050	1.231224	-3.067777	0.782631	-0.163386	0.243583	0.421857	0.061426	0.755405	0.121288	0.782376	0.083933	-0.605089	159.687960	75.278870	-3.484761	0.253645	-0.015446	-0.967174	0.278114	-0.956489	0.088212	-0.926454	-0.291359	-0.238313			
65249						-9.569919	1.523515	-2.863217	0.635398	-0.448124	0.261915	0.399771	0.019661	0.720385	0.121895	0.783009	0.079842	-0.604702	158.458329	75.113861	-4.998902	0.255922	-0.022385	-0.966438	0.272455	-0.957534	0.094328	-0.927509	-0.287451	-0.238955			
65250						-9.417580	1.656216	-2.928660	0.746823	-0.506497	0.147049	0.358715	-0.027497	0.711692	0.122667	0.783443	0.075959	-0.604483	157.228084	74.970316	-6.483329	0.257661	-0.029281	-0.965792	0.267319	-0.958366	0.100373	-0.928521	-0.284037	-0.239106			
65251						-9.402461	2.024262	-2.736738	0.649127	-0.858615	0.128880	0.272189	-0.048730	0.701232	0.123730	0.783760	0.072270	-0.604308	155.961977	74.828891	-7.963508	0.259179	-0.036257	-0.965149	0.262828	-0.958936	0.106603	-0.929380	-0.281297	-0.239006			
65252						-9.694277	2.015577	-2.999562	0.797629	-0.707929	0.478146	0.196614	-0.085351	0.680556	0.125061	0.783886	0.068961	-0.604257	154.699105	74.706261	-9.387414	0.260235	-0.043023	-0.964586	0.259253	-0.959208	0.112727	-0.930089	-0.279408	-0.238466			
65253						-9.947447	1.636623	-3.040533	0.658792	-0.261738	0.693133	0.207964	-0.127568	0.660040	0.126272	0.783891	0.065567	-0.604377	153.448717	74.598831	-10.816018	0.260858	-0.049837	-0.964090	0.255426	-0.959513	0.118712	-0.930973	-0.277221	-0.237567			
65254						-9.891224	1.497956	-2.954277	0.550728	-0.097559	0.603399	0.306235	-0.165218	0.640707	0.127076	0.783810	0.062031	-0.604686	152.286805	74.511383	-12.201795	0.261014	-0.056442	-0.963684	0.250923	-0.960008	0.124189	-0.932153	-0.274225	-0.236413			
65255						-9.605329	1.804832	-2.888064	0.635729	-0.374252	0.351774	0.423706	-0.188353	0.604713	0.127293	0.783729	0.058165	-0.605130	151.234790	74.434440	-13.553528	0.260868	-0.062887	-0.963324	0.245228	-0.960827	0.129131	-0.933708	-0.269920	-0.235227			
65256						-9.366344	2.551060	-2.647092	0.650842	-1.127362	0.164723	0.465465	-0.195787	0.555526	0.127221	0.783609	0.054459	-0.605645	150.312022	74.372685	-14.786762	0.260458	-0.068752	-0.963034	0.239451	-0.961698	0.133417	-0.935321	-0.265349	-0.234019			
65257						-9.276394	3.097588	-2.600751	0.754870	-1.630896	0.146262	0.420538	-0.218953	0.524962	0.127215	0.783388	0.050894	-0.606242	149.388110	74.321724	-16.004365	0.259761	-0.074507	-0.962794	0.233985	-0.962452	0.137609	-0.936897	-0.261025	-0.232574			
65258						-9.183673	2.860219	-2.661716	0.778009	-1.354936	0.044501	0.352089	-0.241032	0.486978	0.127388	0.783022	0.047770	-0.606932	148.487856	74.291857	-17.147323	0.258703	-0.079821	-0.962653	0.229442	-0.962980	0.141509	-0.938312	-0.257482	-0.230811			
65259						-9.135032	2.336246	-2.640584	0.653124	-0.822303	-0.077356	0.347409	-0.262755	0.451732	0.127459	0.782586	0.044686	-0.607714	147.611675	74.273949	-18.271566	0.257373	-0.084976	-0.962569	0.224859	-0.963515	0.145183	-0.939786	-0.253809	-0.228875			
65260						-9.251698	1.814010	-2.659972	0.532009	-0.271012	-0.034987	0.422628	-0.278856	0.418041	0.127153	0.782118	0.041593	-0.608600	146.834167	74.274452	-19.329177	0.255752	-0.089709	-0.962571	0.219833	-0.964204	0.148271	-0.941416	-0.249525	-0.226876			
65261						-9.333516	1.686549	-2.706881	0.537575	-0.099892	0.035518	0.520126	-0.284886	0.386313	0.126356	0.781692	0.038229	-0.609532	146.145687	74.279457	-20.360575	0.254017	-0.094269	-0.962595	0.213803	-0.965145	0.150939	-0.943273	-0.244147	-0.225009			
65262						-9.384220	1.811164	-2.509362	0.376022	-0.239388	0.058587	0.576804	-0.281520	0.362639	0.125276	0.781284	0.034881	-0.610480	145.546285	74.292161	-21.324874	0.252196	-0.098453	-0.962655	0.207460	-0.966179	0.153164	-0.945176	-0.238340	-0.223241			
65263						-9.432432	2.189952	-2.343079	0.294215	-0.616951	0.126601	0.565969	-0.284821	0.342908	0.124157	0.780859	0.031536	-0.611432	144.955224	74.305119	-22.283576	0.250312	-0.102577	-0.962716	0.201078	-0.967181	0.155334	-0.947054	-0.232463	-0.221471			
65264						-9.386064	2.404717	-2.352398	0.367251	-0.805567	0.118615	0.484834	-0.286718	0.315121	0.123288	0.780350	0.028650	-0.612399	144.373358	74.330614	-23.174780	0.248292	-0.106289	-0.962836	0.195718	-0.967958	0.157325	-0.948707	-0.227507	-0.219534			
65265						-9.481191	2.125614	-2.242688	0.195923	-0.527776	0.143410	0.438941	-0.292851	0.295472	0.122524	0.779798	0.025881	-0.613379	143.774805	74.357900	-24.064461	0.246193	-0.109944	-0.962965	0.190671	-0.968636	0.159339	-0.950281	-0.222837	-0.217509			
65266						-9.487533	1.635394	-2.158094	0.034516	-0.049785	0.053489	0.481964	-0.284982	0.289593	0.121586	0.779273	0.023103	-0.614342	143.230622	74.386410	-24.914592	0.244100	-0.113383	-0.963099	0.185399	-0.969366	0.161111	-0.951863	-0.217885	-0.215602			
65267						-9.286481	1.421196	-1.992226	-0.101205	0.118314	-0.210437	0.617053	-0.262009	0.275186	0.120053	0.778905	0.019875	-0.615222	142.800724	74.402068	-25.736144	0.242213	-0.116757	-0.963172	0.178680	-0.970384	0.162565	-0.953628	-0.211475	-0.214177			
65268						-9.079157	1.831296	-1.656407	-0.290217	-0.360110	-0.415108	0.722603	-0.220879	0.263944	0.118089	0.778700	0.016496	-0.615961	142.512879	74.406912	-26.463154	0.240639	-0.119785	-0.963195	0.171168	-0.971566	0.163589	-0.955403	-0.204234	-0.213293			
65269						-9.132676	2.045153	-1.584854	-0.334756	-0.562115	-0.343150	0.753729	-0.183595	0.266701	0.115997	0.778629	0.012943	-0.616534	142.273087	74.387718	-27.166449	0.239437	-0.122877	-0.963105	0.163187	-0.972754	0.164678	-0.957100	-0.196597	-0.212862			
65270						-9.260103	2.074249	-1.280479	-0.656986	-0.620685	-0.279863	0.760876	-0.123945	0.274391	0.113905	0.778720	0.009462	-0.616872	142.113627	74.343434	-27.783051	0.238760	-0.125793	-0.962897	0.155265	-0.973872	0.165727	-0.958586	-0.189073	-0.212990			
65271						-9.233013	2.182368	-1.254469	-0.670644	-0.718514	-0.293292	0.752566	-0.063675	0.275911	0.111830	0.778992	0.005934	-0.616953	142.012510	74.265695	-28.343205	0.238668	-0.128742	-0.962530	0.147233	-0.974918	0.166906	-0.959875	-0.181551	-0.213727			
65272						-9.057517	2.226289	-1.097475	-0.789772	-0.797528	-0.488547	0.705247	-0.006590	0.278998	0.109960	0.779389	0.002673	-0.616810	141.966769	74.166221	-28.808966	0.239078	-0.131483	-0.962057	0.139815	-0.975803	0.168106	-0.960882	-0.174701	-0.214909			
65273						-8.956201	2.175387	-1.092548	-0.799287	-0.744651	-0.596068	0.640563	0.058714	0.302677	0.108407	0.779952	-0.000534	-0.616379	141.918427	74.023702	-29.246335	0.240154	-0.134473	-0.961376	0.132808	-0.976495	0.169763	-0.961607	-0.168447	-0.216650			
65274						-8.882338	2.106061	-1.088338	-0.820808	-0.670235	-0.680718	0.604986	0.129158	0.305826	0.107008	0.780693	-0.003517	-0.615675	141.948252	73.853396	-29.574326	0.241865	-0.137255	-0.960553	0.126273	-0.977074	0.171411	-0.962058	-0.162751	-0.218988			
65275						-8.897325	2.271888	-0.993868	-0.926162	-0.827405	-0.660138	0.558943	0.193566	0.297543	0.105761	0.781607	-0.006375	-0.614707	142.032427	73.652043	-29.824915	0.244189	-0.139989	-0.959570	0.120060	-0.977548	0.173165	-0.962267	-0.157491	-0.221899			
65276						-9.145594	2.773114	-1.097409	-0.863394	-1.249355	-0.313747	0.440765	0.242224	0.283768	0.104936	0.782593	-0.008706	-0.613565	142.143075	73.438642	-29.971180	0.246925	-0.142397	-0.958515	0.115144	-0.977825	0.174928	-0.962169	-0.153561	-0.225054			
65277						-9.448564	2.881250	-1.485906	-0.591147	-1.233562	0.082443	0.258133	0.278554	0.274626	0.104803	0.783594	-0.010500	-0.612279	142.192551	73.207259	-30.077560	0.250008	-0.144794	-0.957356	0.111882	-0.977812	0.177105	-0.961758	-0.151389	-0.228261			
65278						-9.660633	2.275299	-1.889619	-0.360777	-0.529059	0.270233	0.081449	0.294501	0.276760	0.105365	0.784543	-0.011676	-0.610946	142.171002	72.972731	-30.147167	0.253219	-0.147064	-0.956165	0.110424	-0.977524	0.179593	-0.961086	-0.151060	-0.231288			
65279						-9.428494	1.577945	-2.260019	-0.057992	0.198087	0.008278	0.018552	0.298185	0.283209	0.106199	0.785470	-0.012761	-0.609587	142.095407	72.729482	-30.240903	0.256482	-0.149521	-0.954914	0.109429	-0.977118	0.182390	-0.960334	-0.151275	-0.234251			
65280						-9.194909	1.172402	-2.524809	0.177481	0.622004	-0.227437	0.064554	0.316128	0.289390	0.106866	0.786468	-0.013922	-0.608157	142.073489	72.480702	-30.300933	0.259903	-0.151881	-0.953616	0.108084	-0.976772	0.185026	-0.959567	-0.151159	-0.237450			
65281						-9.146620	1.344780	-2.646636	0.289435	0.486662	-0.213051	0.100183	0.330065	0.284486	0.107384	0.787527	-0.015242	-0.606661	142.081869	72.222641	-30.355705	0.263461	-0.154298	-0.952250	0.106285	-0.976473	0.187629	-0.958797	-0.150643	-0.240863			
65282						-9.124028	1.889794	-2.651912	0.320824	-0.028032	-0.130334	0.125440	0.333633	0.291095	0.107817	0.788602	-0.016585	-0.605150	142.113077	71.965355	-30.396737	0.267036	-0.156649	-0.950869	0.104332	-0.976201	0.190122	-0.958022	-0.149976	-0.244338			
65283						-9.195151	1.928925	-2.617908	0.234974	-0.037470	-0.062394	0.096952	0.324701	0.313082	0.108443	0.789634	-0.017993	-0.603651	142.076507	71.699801	-30.494810	0.270562	-0.159340	-0.949424	0.102508	-0.975833	0.192985	-0.957229	-0.149537	-0.247690			
65284						-9.152631	1.983789	-2.403007	0.008385	-0.106243	-0.144751	0.121471	0.327998	0.326386	0.108996	0.790678	-0.019467	-0.602138	142.053263	71.432628	-30.590966	0.274103	-0.162046	-0.947950	0.100478	-0.975482	0.195805	-0.956437	-0.148919	-0.251100			
