// General information: 
//  MT Manager version: 2021.4.0 
//  XDA version: 2021.4.0 build 6323 rev 112641 built on 2021-09-28
// Device information: 
//  DeviceId: 00B4A3D1
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Year	Month	Day	Second	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]	GyrTemp_X	GyrTemp_Y	GyrTemp_Z
65201						-6.054489	0.032536	6.705512	0.708767	-1.300459	-0.900490	2.438656	-0.704875	-4.154146	-0.055653	0.317055	0.055266	-0.945158	-9.997241	36.383259	169.967621	-0.792757	0.140246	-0.593184	-0.070157	-0.987697	-0.139760	-0.605487	-0.069180	0.792843			
65202						-6.644855	-0.011300	6.518555	1.345474	-1.433840	-0.714441	2.685105	-0.653303	-4.422524	-0.080728	0.311937	0.049779	-0.945357	-10.232012	35.573492	166.947809	-0.792356	0.183690	-0.581747	-0.121578	-0.982010	-0.144483	-0.597821	-0.043754	0.800435			
65203						-7.718261	0.281549	6.448729	2.237039	-2.061895	-0.222142	2.941661	-0.627374	-4.666119	-0.107185	0.306499	0.043378	-0.944822	-10.352924	34.741538	163.808960	-0.789139	0.229132	-0.569875	-0.175950	-0.973259	-0.147674	-0.588473	-0.016266	0.808353			
65204						-8.137930	1.107915	6.282904	2.507855	-3.143680	-0.286265	3.081732	-0.637146	-4.879389	-0.134885	0.300695	0.036650	-0.943422	-10.428485	33.881514	160.542185	-0.782777	0.276548	-0.557477	-0.232465	-0.960926	-0.150272	-0.577251	0.011965	0.816479			
65205						-7.864654	1.802686	5.912239	2.273426	-3.930448	-0.899996	3.081475	-0.597828	-5.035137	-0.163099	0.294738	0.030064	-0.941076	-10.494995	33.020214	157.216562	-0.773056	0.324700	-0.544935	-0.289256	-0.944989	-0.152729	-0.564549	0.039558	0.824451			
65206						-7.548917	2.263387	5.457419	2.021648	-4.462797	-1.573507	2.998915	-0.486117	-5.083360	-0.191388	0.289156	0.023855	-0.937651	-10.585337	32.216824	153.862215	-0.759519	0.372706	-0.533125	-0.345115	-0.925603	-0.155417	-0.551387	0.065947	0.831639			
65207						-7.231249	3.506798	5.303068	1.239060	-5.653663	-2.118162	2.841223	-0.302046	-4.973419	-0.218697	0.284305	0.017996	-0.933284	-10.677615	31.520453	150.602045	-0.742684	0.418446	-0.522803	-0.397980	-0.903695	-0.157945	-0.538546	0.090762	0.837694			
65208						-6.989373	5.092858	5.264954	0.165895	-7.080598	-2.578274	2.535703	-0.076839	-4.722369	-0.244327	0.280691	0.012976	-0.928089	-10.839950	30.975542	147.490186	-0.723034	0.460798	-0.514672	-0.446229	-0.880272	-0.161246	-0.527353	0.113076	0.842088			
65209						-6.565047	6.430614	5.054511	-0.968925	-8.114619	-3.239729	2.097127	0.181487	-4.280920	-0.267079	0.278609	0.009019	-0.922478	-11.084177	30.610766	144.663884	-0.702092	0.497774	-0.509203	-0.487723	-0.857175	-0.165460	-0.518838	0.132182	0.844592			
65210						-5.585961	7.732897	4.583995	-2.407765	-8.770261	-4.400877	1.601853	0.518558	-3.650260	-0.286157	0.278684	0.006030	-0.916740	-11.416345	30.498109	142.207037	-0.680899	0.528025	-0.507510	-0.521303	-0.836155	-0.170552	-0.514413	0.148438	0.844598			
65211						-4.126421	8.625629	4.032943	-3.911633	-8.735224	-5.802734	1.148925	0.978655	-2.830056	-0.300726	0.281399	0.003299	-0.911245	-11.763372	30.721297	140.230476	-0.660757	0.549927	-0.510862	-0.546214	-0.819106	-0.175260	-0.514830	0.163236	0.841608			
65212						-3.191718	9.767696	3.574832	-5.185804	-9.108117	-6.894142	0.828752	1.540985	-1.846207	-0.310307	0.287159	-0.000203	-0.906228	-12.022645	31.371821	138.808307	-0.642499	0.562300	-0.520590	-0.562534	-0.807419	-0.177847	-0.520337	0.178583	0.835079			
65213						-2.149091	10.646181	3.373994	-6.444185	-9.143961	-7.763115	0.652769	2.196559	-0.814516	-0.314913	0.296073	-0.005407	-0.901744	-12.095905	32.504741	137.960647	-0.626341	0.564740	-0.537369	-0.571144	-0.801601	-0.176722	-0.530558	0.196227	0.824623			
65214						-2.309411	10.699166	3.683022	-6.667606	-9.113713	-7.393672	0.530959	2.859134	0.255703	-0.314393	0.308120	-0.012704	-0.897807	-11.918818	34.142459	137.729541	-0.612439	0.556700	-0.561252	-0.572357	-0.801992	-0.170930	-0.545276	0.216553	0.809802			
65215						-12.494446	-0.719787	11.599765	1.614404	-3.596383	6.788889	1.112057	3.066908	1.495058	-0.309153	0.319988	-0.024826	-0.895218	-10.935148	36.034191	138.330127	-0.604064	0.537632	-0.588268	-0.569407	-0.807616	-0.153402	-0.557568	0.242299	0.793983			
65216						-19.432531	-18.171264	22.555277	10.039672	10.219838	21.985064	4.779692	0.136374	1.471831	-0.310028	0.312959	-0.048809	-0.896414	-7.592255	36.252512	139.355141	-0.611879	0.525276	-0.591345	-0.586376	-0.803001	-0.106546	-0.530817	0.281557	0.799349			
65217						-5.356689	15.033619	12.105791	-11.980942	-11.245322	1.642472	3.509577	-0.640113	-0.617434	-0.318396	0.304743	-0.062580	-0.895455	-5.804866	35.846645	138.973455	-0.611512	0.532077	-0.585618	-0.608359	-0.789416	-0.081983	-0.505918	0.306132	0.806431			
65218						-0.757911	6.254587	9.723649	-8.236806	-2.303261	-1.996576	1.417106	-0.623946	-0.729024	-0.323930	0.299941	-0.066853	-0.894782	-5.260490	35.455822	138.514647	-0.610210	0.539590	-0.580075	-0.619797	-0.781200	-0.074682	-0.493453	0.313957	0.811132			
65219						-9.696367	-0.391924	11.255479	0.686920	-1.406061	4.965939	0.934616	-0.955778	-0.273967	-0.326873	0.294230	-0.069081	-0.895439	-4.800235	34.896178	138.382038	-0.613166	0.544738	-0.572091	-0.626041	-0.776764	-0.068635	-0.481768	0.316068	0.817313			
65220						-4.652658	-2.853176	8.476857	0.604708	2.332147	-0.022937	0.342411	-1.079009	-0.271631	-0.328877	0.288952	-0.068490	-0.896469	-4.668553	34.271991	138.267914	-0.616694	0.550074	-0.563122	-0.629236	-0.774298	-0.067260	-0.473023	0.312858	0.823632			
65221						-4.443748	-7.595969	10.078324	2.822093	6.587469	1.485881	0.722613	-0.845754	0.183441	-0.329386	0.283899	-0.070610	-0.897731	-4.157445	33.796557	138.439317	-0.621812	0.551308	-0.556246	-0.631493	-0.773038	-0.060247	-0.463213	0.313803	0.828831			
65222						-3.329867	-7.133619	8.346533	2.769232	6.324921	-0.649393	1.146229	-0.535046	0.517138	-0.328812	0.279444	-0.075639	-0.898929	-3.285316	33.514094	138.827322	-0.627588	0.548883	-0.552142	-0.633431	-0.772323	-0.047781	-0.452658	0.319757	0.832380			
65223						-6.193883	-1.205858	9.513562	0.420070	0.630215	1.578078	1.451945	-0.372602	0.717393	-0.327749	0.275095	-0.082560	-0.900048	-2.174686	33.320048	139.331341	-0.633807	0.544557	-0.549315	-0.635404	-0.771529	-0.031709	-0.441080	0.328940	0.835013			
65224						-6.331912	3.813606	9.197018	-2.402220	-3.309996	1.254942	1.295068	-0.294256	0.765787	-0.326152	0.271348	-0.088983	-0.901153	-1.138192	33.168022	139.867847	-0.639990	0.539536	-0.547096	-0.636117	-0.771414	-0.016627	-0.431008	0.337376	0.836905			
65225						-5.399171	2.867473	9.122882	-2.248277	-2.001054	0.748549	1.125377	-0.225065	0.661532	-0.324795	0.268192	-0.094590	-0.902017	-0.244147	33.043267	140.322101	-0.645163	0.535204	-0.545272	-0.636677	-0.771122	-0.003572	-0.422383	0.344858	0.838251			
65226						-5.129868	2.669509	9.375191	-2.308605	-1.528064	0.848933	0.951211	-0.107828	0.555068	-0.323556	0.265916	-0.099479	-0.902610	0.512615	32.984420	140.709606	-0.649201	0.531183	-0.544411	-0.636995	-0.770831	0.007505	-0.415663	0.351659	0.838785			
65227						-4.953593	2.967924	9.401663	-2.552389	-1.576407	0.805098	0.757752	-0.007027	0.467462	-0.322457	0.264417	-0.103516	-0.902989	1.121633	32.976188	141.028737	-0.652210	0.527608	-0.544290	-0.637093	-0.770612	0.016421	-0.410772	0.357474	0.838736			
65228						-5.245030	2.599453	8.925781	-1.883494	-1.550361	0.578920	0.538629	0.084834	0.356630	-0.321448	0.263763	-0.106591	-0.903182	1.569888	33.023295	141.283546	-0.654201	0.524422	-0.544980	-0.636881	-0.770619	0.022970	-0.407926	0.362115	0.838134			
65229						-5.097693	0.489718	8.655156	-0.496338	0.108913	0.231194	0.443564	0.150291	0.299403	-0.320602	0.263562	-0.109238	-0.903225	1.938474	33.103721	141.491236	-0.655498	0.521570	-0.546156	-0.636735	-0.770562	0.028336	-0.406068	0.366331	0.837204			
65230						-5.828963	1.746412	8.150486	-0.592245	-1.375298	0.247868	0.362359	0.185819	0.303624	-0.319537	0.263670	-0.111609	-0.903282	2.268923	33.206811	141.714085	-0.656749	0.518407	-0.547663	-0.636119	-0.770880	0.033125	-0.405010	0.370133	0.836043			
65231						-5.903270	3.086498	7.789163	-1.236599	-2.540982	0.039230	0.227011	0.145929	0.199710	-0.318855	0.263848	-0.113138	-0.903280	2.477309	33.285213	141.854882	-0.657431	0.516328	-0.548807	-0.635734	-0.771062	0.036133	-0.404508	0.372650	0.835168			
65232						-5.646942	2.113255	7.776807	-0.776713	-1.639843	-0.141072	0.091904	0.083553	0.037814	-0.318680	0.264073	-0.113777	-0.903196	2.553084	33.335208	141.895151	-0.657417	0.515570	-0.549536	-0.635752	-0.770996	0.037216	-0.404503	0.373835	0.834641			
65233						-5.606260	0.997185	7.782408	-0.098003	-0.748791	-0.199150	0.008821	0.039756	-0.019850	-0.318762	0.264243	-0.113862	-0.903107	2.552433	33.358064	141.882731	-0.657133	0.515578	-0.549870	-0.635926	-0.770853	0.037197	-0.404691	0.374120	0.834422			
65234						-5.622562	0.527312	7.750507	0.221632	-0.404997	-0.234145	-0.013704	0.016719	-0.024944	-0.318764	0.264370	-0.113835	-0.903072	2.543389	33.371426	141.878714	-0.656995	0.515545	-0.550064	-0.635923	-0.770862	0.037059	-0.404918	0.374147	0.834300			
65235						-5.521550	0.550105	7.817562	0.112085	-0.346070	-0.232913	-0.005287	-0.000431	-0.007352	-0.318793	0.264375	-0.113809	-0.903064	2.538686	33.370951	141.873642	-0.656953	0.515606	-0.550057	-0.635958	-0.770837	0.036991	-0.404932	0.374115	0.834307			
65236						-5.523236	0.401147	7.945876	0.156992	-0.182797	-0.130439	0.009549	-0.009990	0.020296	-0.318637	0.264319	-0.113905	-0.903123	2.559578	33.367909	141.899873	-0.657212	0.515323	-0.550013	-0.635751	-0.770993	0.037297	-0.404836	0.374183	0.834323			
65237						-5.588473	0.010057	7.897633	0.471834	0.070105	-0.149552	0.048243	-0.008706	0.063351	-0.318422	0.264160	-0.114200	-0.903208	2.612055	33.360865	141.943012	-0.657653	0.514869	-0.549910	-0.635538	-0.771131	0.038064	-0.404455	0.374521	0.834356			
65238						-5.573357	-0.109088	7.922699	0.535228	0.189002	-0.142054	0.105758	0.000760	0.127378	-0.317904	0.263938	-0.114888	-0.903368	2.728481	33.361101	142.042774	-0.658547	0.513722	-0.549914	-0.635016	-0.771475	0.039759	-0.403820	0.375387	0.834275			
65239						-5.579938	0.230632	8.169551	0.236070	0.031524	0.080427	0.153908	0.012686	0.187550	-0.317255	0.263636	-0.115859	-0.903561	2.888673	33.362665	142.171709	-0.659690	0.512230	-0.549937	-0.634408	-0.771852	0.042091	-0.402909	0.376651	0.834145			
65240						-5.661845	1.016758	8.244575	-0.226021	-0.569191	0.221663	0.142425	0.038323	0.171408	-0.316566	0.263501	-0.116830	-0.903717	3.043269	33.382697	142.302684	-0.660707	0.510603	-0.550229	-0.633741	-0.772274	0.044331	-0.402292	0.377992	0.833836			
65241						-5.491667	0.865636	8.279733	-0.247835	-0.334981	0.151651	0.115678	0.053931	0.122288	-0.316137	0.263483	-0.117606	-0.903771	3.157882	33.409323	142.388500	-0.661268	0.509456	-0.550617	-0.633406	-0.772452	0.045985	-0.401898	0.379172	0.833491			
65242						-5.441811	0.648087	8.364533	-0.172247	-0.092604	0.185336	0.101609	0.077969	0.092167	-0.315727	0.263637	-0.118351	-0.903773	3.260338	33.454097	142.467060	-0.661625	0.508287	-0.551269	-0.633094	-0.772619	0.047451	-0.401802	0.380399	0.832977			
65243						-5.418764	0.480422	8.395700	-0.092061	0.076989	0.190670	0.112918	0.106275	0.081795	-0.315446	0.263884	-0.119144	-0.903695	3.359416	33.511734	142.527397	-0.661719	0.507252	-0.552108	-0.633013	-0.772597	0.048858	-0.401773	0.381822	0.832340			
65244						-5.463685	0.517274	8.380606	-0.079386	0.040251	0.204599	0.125962	0.136847	0.090729	-0.315039	0.264265	-0.120090	-0.903600	3.476850	33.589932	142.607584	-0.661829	0.505868	-0.553245	-0.632810	-0.772658	0.050519	-0.401913	0.383534	0.831485			
65245						-5.539516	0.566579	8.297353	-0.028128	-0.046296	0.179827	0.130737	0.161038	0.100237	-0.314665	0.264719	-0.121074	-0.903466	3.594784	33.678027	142.683302	-0.661820	0.504476	-0.554525	-0.632679	-0.772655	0.052177	-0.402135	0.385368	0.830530			
65246						-5.579489	0.663424	8.105984	0.012520	-0.190135	0.048421	0.144781	0.171585	0.111456	-0.314168	0.265214	-0.122185	-0.903344	3.732186	33.775003	142.779706	-0.661919	0.502794	-0.555933	-0.632415	-0.772738	0.054107	-0.402386	0.387395	0.829464			
65247						-5.632846	0.664076	8.073818	0.059029	-0.205003	0.051943	0.148562	0.173467	0.115416	-0.313740	0.265687	-0.123289	-0.903204	3.867035	33.869328	142.867105	-0.661955	0.501230	-0.557301	-0.632256	-0.772734	0.055997	-0.402577	0.389424	0.828420			
65248						-5.606816	0.720474	8.070527	0.006831	-0.210277	0.038432	0.153010	0.170035	0.126890	-0.313185	0.266152	-0.124455	-0.903100	4.015695	33.964434	142.974816	-0.662156	0.499427	-0.558678	-0.631923	-0.772852	0.058082	-0.402768	0.391501	0.827348			
65249						-5.673617	0.872633	7.997005	-0.015876	-0.364217	0.024514	0.150889	0.174163	0.131189	-0.312687	0.266613	-0.125591	-0.902979	4.158648	34.058139	143.073900	-0.662288	0.497732	-0.560034	-0.631669	-0.772907	0.060079	-0.402951	0.393546	0.826288			
65250						-5.639609	0.928932	8.035346	-0.089696	-0.349700	0.041475	0.135233	0.160805	0.127018	-0.312113	0.267063	-0.126662	-0.902895	4.297644	34.147536	143.182069	-0.662526	0.495956	-0.561326	-0.631264	-0.773085	0.062018	-0.403194	0.395433	0.825268			
65251						-5.699921	0.979605	8.033281	-0.081706	-0.396614	0.077627	0.116596	0.155154	0.117527	-0.311642	0.267500	-0.127595	-0.902797	4.415756	34.230581	143.271470	-0.662646	0.494435	-0.562525	-0.630962	-0.773198	0.063656	-0.403469	0.397113	0.824326			
65252						-5.684864	1.023212	8.061872	-0.132335	-0.389565	0.096355	0.095228	0.148361	0.103241	-0.311127	0.267971	-0.128434	-0.902716	4.522878	34.313559	143.363308	-0.662784	0.492885	-0.563722	-0.630552	-0.773410	0.065133	-0.403884	0.398625	0.823393			
65253						-5.660404	0.993754	8.075364	-0.138486	-0.330150	0.092413	0.083951	0.153290	0.090104	-0.310736	0.268467	-0.129179	-0.902597	4.612045	34.396510	143.434193	-0.662737	0.491578	-0.564917	-0.630300	-0.773511	0.066349	-0.404354	0.400039	0.822476			
65254						-5.711610	0.797658	8.031155	0.032929	-0.201585	0.072476	0.081148	0.156621	0.083721	-0.310284	0.269009	-0.129941	-0.902482	4.704277	34.484851	143.513606	-0.662716	0.490141	-0.566188	-0.629962	-0.773678	0.067601	-0.404913	0.401478	0.821499			
65255						-5.676449	0.814727	7.985143	0.012980	-0.197349	0.016312	0.081667	0.160531	0.088297	-0.309893	0.269542	-0.130685	-0.902350	4.792103	34.571828	143.584132	-0.662627	0.488814	-0.567439	-0.629714	-0.773775	0.068789	-0.405445	0.402905	0.820537			
65256						-5.750059	1.029905	7.926215	-0.054126	-0.403672	0.025141	0.082269	0.158751	0.087403	-0.309424	0.270088	-0.131460	-0.902235	4.886945	34.660999	143.666705	-0.662618	0.487335	-0.568720	-0.629357	-0.773950	0.070071	-0.406013	0.404359	0.819541			
65257						-5.761444	1.237326	7.814742	-0.136902	-0.597903	-0.044414	0.060558	0.146007	0.054707	-0.309165	0.270610	-0.132040	-0.902082	4.949343	34.741154	143.713513	-0.662374	0.486322	-0.569870	-0.629247	-0.773965	0.070895	-0.406582	0.405548	0.818671			
65258						-5.813605	1.284898	7.741050	-0.108539	-0.675880	-0.070809	0.038237	0.127745	0.012738	-0.308992	0.271134	-0.132467	-0.901922	4.988797	34.816188	143.742916	-0.662021	0.485540	-0.570946	-0.629205	-0.773953	0.071394	-0.407221	0.406506	0.817878			
65259						-5.781420	1.074745	7.772594	-0.017809	-0.475741	-0.077880	0.027370	0.103900	-0.025305	-0.309076	0.271570	-0.132724	-0.901724	4.999142	34.876241	143.731743	-0.661444	0.485315	-0.571806	-0.629490	-0.773713	0.071489	-0.407719	0.407232	0.817268			
65260						-5.743419	0.922451	7.804051	0.033079	-0.318894	-0.084471	0.034605	0.090067	-0.044071	-0.309177	0.271967	-0.133000	-0.901529	5.012790	34.932617	143.719637	-0.660887	0.485121	-0.572613	-0.629807	-0.773441	0.071635	-0.408131	0.407978	0.816690			
65261						-5.788965	0.675681	7.793405	0.216517	-0.148545	-0.084539	0.041314	0.081941	-0.045986	-0.309388	0.272296	-0.133257	-0.901319	5.022096	34.981167	143.692746	-0.660268	0.485144	-0.573307	-0.630286	-0.773043	0.071725	-0.408394	0.408705	0.816195			
65262						-5.736226	0.722886	7.807351	0.141160	-0.146393	-0.099798	0.053276	0.075696	-0.035972	-0.309488	0.272593	-0.133606	-0.901144	5.049120	35.028956	143.685387	-0.659820	0.484945	-0.573990	-0.630626	-0.772734	0.072068	-0.408593	0.409525	0.815685			
65263						-5.749424	0.717937	7.875104	0.121199	-0.114132	-0.037164	0.058975	0.075416	-0.022559	-0.309621	0.272850	-0.133965	-0.900967	5.077668	35.072608	143.674456	-0.659375	0.484812	-0.574614	-0.631021	-0.772376	0.072436	-0.408701	0.410356	0.815213			
65264						-5.761691	0.891680	7.854676	0.024660	-0.253687	-0.033979	0.063217	0.075339	-0.016892	-0.309649	0.273118	-0.134383	-0.900814	5.117968	35.119235	143.680340	-0.659048	0.484467	-0.575280	-0.631277	-0.772117	0.072967	-0.408833	0.411250	0.814696			
65265						-5.703622	0.981454	7.881488	-0.084743	-0.275729	-0.038783	0.066541	0.076940	-0.025770	-0.309806	0.273372	-0.134774	-0.900624	5.149635	35.163924	143.667330	-0.658576	0.484351	-0.575918	-0.631724	-0.771712	0.073377	-0.408903	0.412146	0.814208			
65266						-5.760033	0.887187	7.828470	0.029744	-0.243372	-0.056156	0.058942	0.077372	-0.035609	-0.309911	0.273668	-0.135151	-0.900442	5.180075	35.212664	143.660369	-0.658123	0.484140	-0.576613	-0.632086	-0.771379	0.073765	-0.409074	0.413016	0.813681			
65267						-5.757233	0.838331	7.794497	0.068385	-0.211235	-0.088830	0.063017	0.074230	-0.039163	-0.310125	0.273923	-0.135503	-0.900238	5.204234	35.256503	143.637884	-0.657577	0.484137	-0.577238	-0.632606	-0.770923	0.074068	-0.409147	0.413870	0.813210			
65268						-5.770592	1.004055	7.888084	-0.069887	-0.298805	0.007473	0.060335	0.068359	-0.042577	-0.310269	0.274181	-0.135862	-0.900055	5.232313	35.300472	143.625504	-0.657116	0.484016	-0.577864	-0.633019	-0.770550	0.074427	-0.409250	0.414706	0.812732			
65269						-5.751531	1.054357	7.907584	-0.126792	-0.314327	0.016187	0.051772	0.066844	-0.058643	-0.310560	0.274435	-0.136125	-0.899838	5.241864	35.341122	143.588955	-0.656477	0.484192	-0.578443	-0.633622	-0.770045	0.074525	-0.409343	0.415438	0.812311			
65270						-5.776503	1.026153	7.906734	-0.097141	-0.299147	0.027968	0.045757	0.061400	-0.066152	-0.310794	0.274700	-0.136376	-0.899638	5.251803	35.382342	143.559712	-0.655895	0.484279	-0.579030	-0.634129	-0.769618	0.074627	-0.409491	0.416127	0.811884			
65271						-5.779004	0.973358	7.831962	-0.036849	-0.286831	-0.035147	0.046218	0.061282	-0.077608	-0.311166	0.274949	-0.136579	-0.899403	5.250221	35.420811	143.509518	-0.655157	0.484623	-0.579577	-0.634832	-0.769044	0.074569	-0.409582	0.416789	0.811498			
65272						-5.737915	1.167353	7.803454	-0.181175	-0.423996	-0.067551	0.036086	0.054785	-0.097723	-0.311533	0.275221	-0.136732	-0.899169	5.241515	35.459894	143.457758	-0.654402	0.484979	-0.580133	-0.635505	-0.768503	0.074410	-0.409747	0.417371	0.811116			
65273						-5.772244	1.055132	7.777882	-0.083953	-0.363858	-0.076769	0.030919	0.050189	-0.121218	-0.312088	0.275474	-0.136789	-0.898891	5.212930	35.494285	143.376244	-0.653431	0.485701	-0.580622	-0.636429	-0.767780	0.073974	-0.409861	0.417861	0.810806			
65274						-5.802931	1.039859	7.722036	-0.038727	-0.389921	-0.105391	0.014217	0.039377	-0.130530	-0.312581	0.275732	-0.136775	-0.898642	5.177720	35.526222	143.300540	-0.652529	0.486371	-0.581075	-0.637224	-0.767171	0.073446	-0.410062	0.418201	0.810529			
65275						-5.600898	1.090501	7.788188	-0.238120	-0.304955	-0.165646	0.003831	0.039568	-0.138389	-0.313183	0.275991	-0.136670	-0.898369	5.126083	35.555340	143.206206	-0.651491	0.487268	-0.581489	-0.638147	-0.766476	0.072689	-0.410278	0.418432	0.810300			
65276						-5.656753	1.108916	7.906417	-0.271608	-0.298663	-0.036339	-0.022063	0.054552	-0.143600	-0.313674	0.276383	-0.136498	-0.898103	5.065201	35.596461	143.122249	-0.650442	0.487971	-0.582073	-0.638875	-0.765954	0.071791	-0.410809	0.418568	0.809961			
65277						-5.667765	1.058415	7.890547	-0.237565	-0.275554	-0.046821	-0.032481	0.065492	-0.149824	-0.314258	0.276823	-0.136255	-0.897800	4.988814	35.640773	143.021331	-0.649222	0.488845	-0.582701	-0.639719	-0.765353	0.070672	-0.411424	0.418647	0.809608			
65278						-5.732149	0.960904	7.896624	-0.149297	-0.232333	-0.011603	-0.042898	0.082577	-0.152925	-0.314742	0.277378	-0.136021	-0.897495	4.912967	35.698107	142.932394	-0.647997	0.489501	-0.583514	-0.640418	-0.764871	0.069550	-0.412268	0.418761	0.809119			
65279						-5.882348	0.575972	7.805894	0.217641	-0.052768	-0.024144	-0.044899	0.085355	-0.137842	-0.315242	0.277918	-0.135769	-0.897191	4.834766	35.752947	142.840826	-0.646768	0.490198	-0.584291	-0.641129	-0.764379	0.068399	-0.413091	0.418844	0.808656			
65280						-5.804372	0.380018	7.749881	0.303674	0.111425	-0.128104	-0.020944	0.085132	-0.093592	-0.315488	0.278410	-0.135719	-0.896959	4.795624	35.808683	142.793440	-0.645910	0.490389	-0.585081	-0.641531	-0.764095	0.067799	-0.413809	0.419140	0.808136			
65281						-5.940905	0.522038	7.746405	0.292325	-0.064692	-0.041095	-0.016481	0.078583	-0.058027	-0.315673	0.278820	-0.135695	-0.896770	4.766106	35.855716	142.757464	-0.645219	0.490503	-0.585746	-0.641842	-0.763874	0.067343	-0.414405	0.419407	0.807692			
65282						-5.924397	0.856423	7.746570	0.059030	-0.308978	-0.027886	-0.006670	0.070757	-0.046523	-0.315740	0.279193	-0.135752	-0.896622	4.753786	35.900979	142.742046	-0.644719	0.490397	-0.586386	-0.642001	-0.763760	0.067131	-0.414937	0.419741	0.807245			
65283						-5.871270	0.880210	7.776561	-0.010379	-0.286680	-0.033158	-0.010836	0.066088	-0.050826	-0.315909	0.279534	-0.135743	-0.896458	4.729962	35.940508	142.710350	-0.644125	0.490508	-0.586945	-0.642287	-0.763551	0.066762	-0.415415	0.419990	0.806870			
65284						-5.794986	0.880036	7.732734	-0.048794	-0.265053	-0.113261	-0.018956	0.071143	-0.050764	-0.315977	0.279931	-0.135739	-0.896311	4.708805	35.986177	142.691933	-0.643595	0.490431	-0.587590	-0.642421	-0.763468	0.066425	-0.416029	0.420231	0.806428			
